Pai?,cod uf,ano,Mês,Chegadas
Lebanon,17,2016,november,1
Malaysia,17,2016,november,4
Germany,17,2016,november,353
Austria,17,2016,november,36
Belgium,17,2016,november,17
Bulgaria,17,2016,november,1
Denmark,17,2016,november,5
Spain,17,2016,november,93
Finland,17,2016,november,7
France,17,2016,november,74
Greece,17,2016,november,3
Netherlands,17,2016,november,36
Hungary,17,2016,november,1
Ireland,17,2016,november,6
Italy,17,2016,november,161
Lithuania,17,2016,november,2
Norway,17,2016,november,3
Poland,17,2016,november,14
Portugal,17,2016,november,36
United Kingdom,17,2016,november,71
Czech Republic,17,2016,november,4
Romania,17,2016,november,8
Russia,17,2016,november,8
Serbia,17,2016,november,2
Sweden,17,2016,november,7
Switzerland,17,2016,november,212
Turkey,17,2016,november,89
Ukraine,17,2016,november,1
Australia,17,2016,november,52
New Zealand,17,2016,november,1
South Africa,17,2016,december,20
Morocco,17,2016,december,7
Guatemala,17,2016,december,1
Haiti,17,2016,december,1
Nicaragua,17,2016,december,1
Panama,17,2016,december,1
Dominican Republic,17,2016,december,3
Canada,17,2016,december,326
United States,17,2016,december,382
Mexico,17,2016,december,12
Argentina,17,2016,december,750
Bolivia,17,2016,december,5
Chile,17,2016,december,13
Colombia,17,2016,december,3
Paraguay,17,2016,december,4
Peru,17,2016,december,2
Uruguay,17,2016,december,27
Venezuela,17,2016,december,1
China,17,2016,december,39
India,17,2016,december,59
Indonesia,17,2016,december,1
Israel,17,2016,december,11
Japan,17,2016,december,2
Malaysia,17,2016,december,1
South Korea,17,2016,december,4
Taiwan,17,2016,december,3
Germany,17,2016,december,484
Austria,17,2016,december,128
Belgium,17,2016,december,91
Bulgaria,17,2016,december,24
Croatia,17,2016,december,11
Denmark,17,2016,december,73
Slovakia,17,2016,december,2
Slovenia,17,2016,december,16
Spain,17,2016,december,428
Estonia,17,2016,december,3
Finland,17,2016,december,30
France,17,2016,december,312
Greece,17,2016,december,2
Netherlands,17,2016,december,328
Hungary,17,2016,december,15
Ireland,17,2016,december,8
Italy,17,2016,december,788
Latvia,17,2016,december,7
Lithuania,17,2016,december,5
Luxembourg,17,2016,december,2
Norway,17,2016,december,16
Poland,17,2016,december,74
Portugal,17,2016,december,96
United Kingdom,17,2016,december,169
Czech Republic,17,2016,december,2
Romania,17,2016,december,23
Russia,17,2016,december,125
Serbia,17,2016,december,3
Sweden,17,2016,december,54
Switzerland,17,2016,december,241
Turkey,17,2016,december,46
Ukraine,17,2016,december,58
Australia,17,2016,december,5
New Zealand,17,2016,december,3
South Africa,19,2016,january,103
Angola,19,2016,january,1310
Cape Verde,19,2016,january,11
Egypt,19,2016,january,40
Ghana,19,2016,january,1
Morocco,19,2016,january,114
Mozambique,19,2016,january,21
Nigeria,19,2016,january,15
Kenya,19,2016,january,4
Tunisia,19,2016,january,165
Costa Rica,19,2016,january,247
Cuba,19,2016,january,71
El Salvador,19,2016,january,56
Guatemala,19,2016,january,66
Haiti,19,2016,january,18
Honduras,19,2016,january,41
Nicaragua,19,2016,january,30
Panama,19,2016,january,268
Dominican Republic,19,2016,january,49
Trinidad and Tobago,19,2016,january,19
Canada,19,2016,january,2007
United States,19,2016,january,14901
Mexico,19,2016,january,783
Argentina,19,2016,january,41227
Bolivia,19,2016,january,69
Chile,19,2016,january,13024
Colombia,19,2016,january,2280
Ecuador,19,2016,january,245
Paraguay,19,2016,january,514
Peru,19,2016,january,958
Suriname,19,2016,january,1
Uruguay,19,2016,january,4287
Venezuela,19,2016,january,654
Saudi Arabia,19,2016,january,21
Bangladesh,19,2016,january,3
China,19,2016,january,601
Hong Kong,19,2016,january,60
Cingapura,19,2016,january,114
Philippines,19,2016,january,96
India,19,2016,january,206
Indonesia,19,2016,january,15
Iran,19,2016,january,10
Israel,19,2016,january,973
Japan,19,2016,january,600
Lebanon,19,2016,january,44
Malaysia,19,2016,january,54
Pakistan,19,2016,january,8
South Korea,19,2016,january,286
Syria,19,2016,january,15
Thailand,19,2016,january,26
Taiwan,19,2016,january,56
Germany,19,2016,january,4670
Austria,19,2016,january,551
Belgium,19,2016,january,825
Bulgaria,19,2016,january,121
Croatia,19,2016,january,104
Denmark,19,2016,january,710
Slovakia,19,2016,january,74
Slovenia,19,2016,january,71
Spain,19,2016,january,2521
Estonia,19,2016,january,58
Finland,19,2016,january,427
France,19,2016,january,6791
Greece,19,2016,january,182
Netherlands,19,2016,january,1697
Hungary,19,2016,january,245
Ireland,19,2016,january,445
Italy,19,2016,january,5245
Latvia,19,2016,january,51
Lithuania,19,2016,january,98
Luxembourg,19,2016,january,29
Norway,19,2016,january,688
Poland,19,2016,january,765
Portugal,19,2016,january,4573
United Kingdom,19,2016,january,8477
Czech Republic,19,2016,january,238
Romania,19,2016,january,257
Russia,19,2016,january,1051
Serbia,19,2016,january,110
Sweden,19,2016,january,1387
Switzerland,19,2016,january,1421
Turkey,19,2016,january,345
Ukraine,19,2016,january,278
Australia,19,2016,january,1185
New Zealand,19,2016,january,219
South Africa,19,2016,february,122
Angola,19,2016,february,826
Cape Verde,19,2016,february,5
Egypt,19,2016,february,110
Ghana,19,2016,february,4
Morocco,19,2016,february,117
Mozambique,19,2016,february,11
Nigeria,19,2016,february,18
Kenya,19,2016,february,10
Tunisia,19,2016,february,95
Costa Rica,19,2016,february,121
Cuba,19,2016,february,56
El Salvador,19,2016,february,63
Guatemala,19,2016,february,71
Haiti,19,2016,february,10
Honduras,19,2016,february,37
Nicaragua,19,2016,february,7
Panama,19,2016,february,278
Dominican Republic,19,2016,february,41
Trinidad and Tobago,19,2016,february,32
Canada,19,2016,february,2322
United States,19,2016,february,20743
Mexico,19,2016,february,943
Argentina,19,2016,february,36030
Bolivia,19,2016,february,69
Chile,19,2016,february,14916
Colombia,19,2016,february,1906
Ecuador,19,2016,february,324
Guyana,19,2016,february,4
Paraguay,19,2016,february,326
Peru,19,2016,february,1301
Uruguay,19,2016,february,4010
Venezuela,19,2016,february,616
Saudi Arabia,19,2016,february,33
Bangladesh,19,2016,february,4
China,19,2016,february,1164
Hong Kong,19,2016,february,356
Cingapura,19,2016,february,76
Philippines,19,2016,february,158
India,19,2016,february,390
Indonesia,19,2016,february,22
Iran,19,2016,february,155
Israel,19,2016,february,1384
Japan,19,2016,february,1448
Lebanon,19,2016,february,70
Malaysia,19,2016,february,98
Pakistan,19,2016,february,19
South Korea,19,2016,february,390
Syria,19,2016,february,7
Thailand,19,2016,february,95
Taiwan,19,2016,february,308
Germany,19,2016,february,5169
Austria,19,2016,february,642
Belgium,19,2016,february,747
Bulgaria,19,2016,february,172
Croatia,19,2016,february,133
Denmark,19,2016,february,859
Slovakia,19,2016,february,126
Slovenia,19,2016,february,84
Spain,19,2016,february,2548
Estonia,19,2016,february,92
Finland,19,2016,february,471
France,19,2016,february,11939
Greece,19,2016,february,264
Netherlands,19,2016,february,1589
Hungary,19,2016,february,283
Ireland,19,2016,february,478
Italy,19,2016,february,4602
Latvia,19,2016,february,70
Lithuania,19,2016,february,52
Luxembourg,19,2016,february,27
Norway,19,2016,february,1064
Poland,19,2016,february,1072
Portugal,19,2016,february,4704
United Kingdom,19,2016,february,9265
Czech Republic,19,2016,february,301
Romania,19,2016,february,326
Russia,19,2016,february,987
Serbia,19,2016,february,118
Sweden,19,2016,february,1209
Switzerland,19,2016,february,1523
Turkey,19,2016,february,294
Ukraine,19,2016,february,349
Australia,19,2016,february,1545
New Zealand,19,2016,february,383
South Africa,19,2016,march,110
Angola,19,2016,march,709
Cape Verde,19,2016,march,14
Egypt,19,2016,march,135
Ghana,19,2016,march,5
Morocco,19,2016,march,88
Nigeria,19,2016,march,15
Kenya,19,2016,march,10
Tunisia,19,2016,march,38
Costa Rica,19,2016,march,279
Cuba,19,2016,march,95
El Salvador,19,2016,march,74
Guatemala,19,2016,march,148
Haiti,19,2016,march,8
Honduras,19,2016,march,52
Nicaragua,19,2016,march,21
Panama,19,2016,march,298
Dominican Republic,19,2016,march,100
Trinidad and Tobago,19,2016,march,15
Canada,19,2016,march,2045
United States,19,2016,march,19598
Mexico,19,2016,march,1169
Argentina,19,2016,march,31692
Bolivia,19,2016,march,99
Chile,19,2016,march,8571
Colombia,19,2016,march,3030
Ecuador,19,2016,march,601
Guyana,19,2016,march,4
Paraguay,19,2016,march,392
Peru,19,2016,march,1689
Suriname,19,2016,march,3
Uruguay,19,2016,march,5939
Venezuela,19,2016,march,760
Saudi Arabia,19,2016,march,47
Bangladesh,19,2016,march,12
China,19,2016,march,911
Hong Kong,19,2016,march,110
Cingapura,19,2016,march,60
Philippines,19,2016,march,187
India,19,2016,march,213
Indonesia,19,2016,march,47
Iran,19,2016,march,120
Israel,19,2016,march,443
Japan,19,2016,march,765
Lebanon,19,2016,march,62
Malaysia,19,2016,march,85
Pakistan,19,2016,march,44
South Korea,19,2016,march,363
Syria,19,2016,march,5
Thailand,19,2016,march,74
Taiwan,19,2016,march,206
Germany,19,2016,march,7143
Austria,19,2016,march,738
Belgium,19,2016,march,1111
Bulgaria,19,2016,march,110
Croatia,19,2016,march,98
Denmark,19,2016,march,828
Slovakia,19,2016,march,98
Slovenia,19,2016,march,84
Spain,19,2016,march,3160
Estonia,19,2016,march,66
Finland,19,2016,march,300
France,19,2016,march,6709
Greece,19,2016,march,224
Netherlands,19,2016,march,1454
Hungary,19,2016,march,166
Ireland,19,2016,march,427
Italy,19,2016,march,4156
Latvia,19,2016,march,126
Lithuania,19,2016,march,139
Luxembourg,19,2016,march,89
Norway,19,2016,march,1054
Poland,19,2016,march,743
Portugal,19,2016,march,5668
United Kingdom,19,2016,march,8452
Czech Republic,19,2016,march,273
Romania,19,2016,march,183
Russia,19,2016,march,699
Serbia,19,2016,march,73
Sweden,19,2016,march,1117
Switzerland,19,2016,march,1183
Turkey,19,2016,march,257
Ukraine,19,2016,march,183
Australia,19,2016,march,921
New Zealand,19,2016,march,217
South Africa,19,2016,april,91
Angola,19,2016,april,448
Cape Verde,19,2016,april,5
Egypt,19,2016,april,60
Ghana,19,2016,april,26
Morocco,19,2016,april,60
Mozambique,19,2016,april,1
Nigeria,19,2016,april,15
Kenya,19,2016,april,26
Tunisia,19,2016,april,32
Costa Rica,19,2016,april,225
Cuba,19,2016,april,104
El Salvador,19,2016,april,96
Guatemala,19,2016,april,121
Haiti,19,2016,april,8
Honduras,19,2016,april,45
Nicaragua,19,2016,april,32
Panama,19,2016,april,220
Dominican Republic,19,2016,april,85
Trinidad and Tobago,19,2016,april,27
Canada,19,2016,april,1357
United States,19,2016,april,13716
Mexico,19,2016,april,844
Argentina,19,2016,april,23558
Bolivia,19,2016,april,66
Chile,19,2016,april,6919
Colombia,19,2016,april,1758
Ecuador,19,2016,april,537
Guyana,19,2016,april,5
Paraguay,19,2016,april,264
Peru,19,2016,april,1099
Suriname,19,2016,april,8
Uruguay,19,2016,april,2468
Venezuela,19,2016,april,515
Saudi Arabia,19,2016,april,37
Bangladesh,19,2016,april,4
China,19,2016,april,678
Hong Kong,19,2016,april,60
Cingapura,19,2016,april,125
Philippines,19,2016,april,88
India,19,2016,april,272
Indonesia,19,2016,april,26
Iran,19,2016,april,44
Israel,19,2016,april,521
Japan,19,2016,april,806
Lebanon,19,2016,april,18
Malaysia,19,2016,april,115
Pakistan,19,2016,april,21
South Korea,19,2016,april,250
Syria,19,2016,april,5
Thailand,19,2016,april,93
Taiwan,19,2016,april,80
Germany,19,2016,april,3884
Austria,19,2016,april,368
Belgium,19,2016,april,779
Bulgaria,19,2016,april,143
Croatia,19,2016,april,76
Denmark,19,2016,april,437
Slovakia,19,2016,april,89
Slovenia,19,2016,april,67
Spain,19,2016,april,2130
Estonia,19,2016,april,88
Finland,19,2016,april,221
France,19,2016,april,8670
Greece,19,2016,april,245
Netherlands,19,2016,april,1989
Hungary,19,2016,april,199
Ireland,19,2016,april,286
Italy,19,2016,april,2864
Latvia,19,2016,april,38
Lithuania,19,2016,april,55
Luxembourg,19,2016,april,36
Norway,19,2016,april,581
Poland,19,2016,april,499
Portugal,19,2016,april,3492
United Kingdom,19,2016,april,5356
Czech Republic,19,2016,april,243
Romania,19,2016,april,220
Russia,19,2016,april,787
Serbia,19,2016,april,84
Sweden,19,2016,april,565
Switzerland,19,2016,april,1376
Turkey,19,2016,april,128
Ukraine,19,2016,april,187
Australia,19,2016,april,1061
New Zealand,19,2016,april,238
South Africa,19,2016,may,91
Angola,19,2016,may,459
Cape Verde,19,2016,may,10
Egypt,19,2016,may,48
Ghana,19,2016,may,7
Morocco,19,2016,may,216
Mozambique,19,2016,may,3
Nigeria,19,2016,may,33
Kenya,19,2016,may,16
Tunisia,19,2016,may,44
Costa Rica,19,2016,may,221
Cuba,19,2016,may,136
El Salvador,19,2016,may,169
Guatemala,19,2016,may,128
Haiti,19,2016,may,15
Honduras,19,2016,may,77
Nicaragua,19,2016,may,41
Panama,19,2016,may,198
Dominican Republic,19,2016,may,159
Trinidad and Tobago,19,2016,may,34
Canada,19,2016,may,1237
United States,19,2016,may,13837
Mexico,19,2016,may,1090
Argentina,19,2016,may,22868
Bolivia,19,2016,may,51
Chile,19,2016,may,7438
Colombia,19,2016,may,1896
Ecuador,19,2016,may,471
Guyana,19,2016,may,1
Paraguay,19,2016,may,366
Peru,19,2016,may,1410
Suriname,19,2016,may,4
Uruguay,19,2016,may,2399
Venezuela,19,2016,may,526
Saudi Arabia,19,2016,may,26
Bangladesh,19,2016,may,5
China,19,2016,may,776
Hong Kong,19,2016,may,74
Cingapura,19,2016,may,104
Philippines,19,2016,may,125
India,19,2016,may,269
Indonesia,19,2016,may,38
Iran,19,2016,may,47
Israel,19,2016,may,437
Japan,19,2016,may,768
Lebanon,19,2016,may,27
Malaysia,19,2016,may,52
Pakistan,19,2016,may,15
South Korea,19,2016,may,254
Syria,19,2016,may,3
Thailand,19,2016,may,60
Taiwan,19,2016,may,63
Germany,19,2016,may,3456
Austria,19,2016,may,374
Belgium,19,2016,may,484
Bulgaria,19,2016,may,63
Croatia,19,2016,may,63
Denmark,19,2016,may,363
Slovakia,19,2016,may,62
Slovenia,19,2016,may,77
Spain,19,2016,may,1917
Estonia,19,2016,may,37
Finland,19,2016,may,165
France,19,2016,may,5361
Greece,19,2016,may,196
Netherlands,19,2016,may,1284
Hungary,19,2016,may,95
Ireland,19,2016,may,294
Italy,19,2016,may,2059
Latvia,19,2016,may,38
Lithuania,19,2016,may,65
Luxembourg,19,2016,may,29
Norway,19,2016,may,357
Poland,19,2016,may,449
Portugal,19,2016,may,2503
United Kingdom,19,2016,may,4491
Czech Republic,19,2016,may,147
Romania,19,2016,may,135
Russia,19,2016,may,529
Serbia,19,2016,may,52
Sweden,19,2016,may,558
Switzerland,19,2016,may,996
Turkey,19,2016,may,170
Ukraine,19,2016,may,136
Australia,19,2016,may,930
New Zealand,19,2016,may,219
South Africa,19,2016,june,88
Angola,19,2016,june,319
Cape Verde,19,2016,june,15
Egypt,19,2016,june,22
Ghana,19,2016,june,4
Morocco,19,2016,june,62
Mozambique,19,2016,june,10
Nigeria,19,2016,june,11
Kenya,19,2016,june,19
Tunisia,19,2016,june,25
Costa Rica,19,2016,june,229
Cuba,19,2016,june,73
El Salvador,19,2016,june,81
Guatemala,19,2016,june,126
Haiti,19,2016,june,4
Honduras,19,2016,june,49
Nicaragua,19,2016,june,22
Panama,19,2016,june,148
Dominican Republic,19,2016,june,87
Trinidad and Tobago,19,2016,june,19
Canada,19,2016,june,1377
United States,19,2016,june,21029
Mexico,19,2016,june,1257
Argentina,19,2016,june,21157
Bolivia,19,2016,june,58
Chile,19,2016,june,8346
Colombia,19,2016,june,2551
Ecuador,19,2016,june,378
Guyana,19,2016,june,3
Paraguay,19,2016,june,396
Peru,19,2016,june,1135
Suriname,19,2016,june,1
Uruguay,19,2016,june,2660
Venezuela,19,2016,june,427
Saudi Arabia,19,2016,june,5
Bangladesh,19,2016,june,12
China,19,2016,june,687
Hong Kong,19,2016,june,80
Cingapura,19,2016,june,66
Philippines,19,2016,june,109
India,19,2016,june,308
Indonesia,19,2016,june,25
Iran,19,2016,june,38
Israel,19,2016,june,294
Japan,19,2016,june,833
Lebanon,19,2016,june,56
Malaysia,19,2016,june,76
Pakistan,19,2016,june,7
South Korea,19,2016,june,289
Syria,19,2016,june,8
Thailand,19,2016,june,63
Taiwan,19,2016,june,34
Germany,19,2016,june,2586
Austria,19,2016,june,302
Belgium,19,2016,june,484
Bulgaria,19,2016,june,59
Croatia,19,2016,june,40
Denmark,19,2016,june,472
Slovakia,19,2016,june,95
Slovenia,19,2016,june,52
Spain,19,2016,june,2121
Estonia,19,2016,june,43
Finland,19,2016,june,176
France,19,2016,june,3996
Greece,19,2016,june,150
Netherlands,19,2016,june,1130
Hungary,19,2016,june,142
Ireland,19,2016,june,295
Italy,19,2016,june,2761
Latvia,19,2016,june,26
Lithuania,19,2016,june,76
Luxembourg,19,2016,june,21
Norway,19,2016,june,664
Poland,19,2016,june,379
Portugal,19,2016,june,2622
United Kingdom,19,2016,june,4014
Czech Republic,19,2016,june,121
Romania,19,2016,june,115
Russia,19,2016,june,425
Serbia,19,2016,june,78
Sweden,19,2016,june,664
Switzerland,19,2016,june,811
Turkey,19,2016,june,106
Ukraine,19,2016,june,104
Australia,19,2016,june,955
New Zealand,19,2016,june,290
South Africa,19,2016,july,169
Angola,19,2016,july,408
Cape Verde,19,2016,july,19
Egypt,19,2016,july,106
Ghana,19,2016,july,12
Morocco,19,2016,july,462
Mozambique,19,2016,july,25
Nigeria,19,2016,july,37
Kenya,19,2016,july,144
Tunisia,19,2016,july,181
Costa Rica,19,2016,july,253
Cuba,19,2016,july,339
El Salvador,19,2016,july,80
Guatemala,19,2016,july,132
Haiti,19,2016,july,4
Honduras,19,2016,july,102
Nicaragua,19,2016,july,18
Panama,19,2016,july,110
Dominican Republic,19,2016,july,77
Trinidad and Tobago,19,2016,july,27
Canada,19,2016,july,2369
United States,19,2016,july,23419
Mexico,19,2016,july,1481
Argentina,19,2016,july,32639
Bolivia,19,2016,july,102
Chile,19,2016,july,11117
Colombia,19,2016,july,2430
Ecuador,19,2016,july,422
Guyana,19,2016,july,3
Paraguay,19,2016,july,378
Peru,19,2016,july,1227
Uruguay,19,2016,july,2924
Venezuela,19,2016,july,540
Saudi Arabia,19,2016,july,55
Bangladesh,19,2016,july,22
China,19,2016,july,2685
Hong Kong,19,2016,july,125
Cingapura,19,2016,july,110
Philippines,19,2016,july,173
India,19,2016,july,385
Indonesia,19,2016,july,71
Iran,19,2016,july,125
Israel,19,2016,july,510
Japan,19,2016,july,3435
Lebanon,19,2016,july,71
Malaysia,19,2016,july,180
Pakistan,19,2016,july,155
South Korea,19,2016,july,1072
Syria,19,2016,july,12
Thailand,19,2016,july,180
Taiwan,19,2016,july,220
Germany,19,2016,july,5222
Austria,19,2016,july,867
Belgium,19,2016,july,1500
Bulgaria,19,2016,july,109
Croatia,19,2016,july,232
Denmark,19,2016,july,824
Slovakia,19,2016,july,162
Slovenia,19,2016,july,128
Spain,19,2016,july,3770
Estonia,19,2016,july,107
Finland,19,2016,july,432
France,19,2016,july,7518
Greece,19,2016,july,446
Netherlands,19,2016,july,3291
Hungary,19,2016,july,486
Ireland,19,2016,july,635
Italy,19,2016,july,3535
